,site_area,footprint_area,build_floor_area,living_area,non_living_area,fsi,gsi,mxi,l,osr,share_living,share_non_living,land_use
109,1152136.0205678714,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
110,859988.2873526766,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
111,585712.5394089788,269.0431700348854,269.0431700348854,0.0,269.0431700348854,0.00045934336715134543,0.00045934336715134543,0.0,1.0,2176.020659298032,0.0,1.0,LandUse.RECREATION
112,617178.9025186975,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
113,1127070.3719698617,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
114,1154935.891182787,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
115,1144082.3262693305,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
116,1251616.3713661036,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
117,808279.7506046857,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
118,1096770.8717569367,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
119,1150195.2429563585,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
120,1481098.07127388,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
121,1074953.870387552,482.8304275088012,482.8304275088012,0.0,482.8304275088012,0.00044916385791952804,0.00044916385791952804,0.0,1.0,2225.35900544598,0.0,1.0,LandUse.RESIDENTIAL
122,1344676.1813970811,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
123,526905.5533350103,293.6054599825293,293.6054599825293,0.0,293.6054599825293,0.0005572259736572805,0.0005572259736572805,0.0,1.0,1793.6040695781453,0.0,1.0,LandUse.RECREATION
124,620896.8568612952,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
125,898712.5050783186,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
126,1112899.625097088,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
127,1459470.9141732878,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
128,984477.4630703032,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
129,1358490.7031384679,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
130,851317.8128936692,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
131,635234.8717671909,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
132,911247.2798853092,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
133,951861.1640641803,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
134,1138159.967085854,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
135,955527.2250421918,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
136,912538.3273004134,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
137,1107552.526560246,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
138,1225355.6155467604,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
139,1288294.3282927591,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
140,1127986.562449975,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
141,691007.680052973,204.83588619576767,204.83588619576767,0.0,204.83588619576767,0.00029643069405547686,0.00029643069405547686,0.0,1.0,3372.4698196025897,0.0,1.0,LandUse.RECREATION
142,652857.0448605051,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
143,475672.27678143623,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
144,542725.8769524854,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
145,582647.8775543673,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
146,435154.32468607585,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
147,557159.1790888337,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
148,648427.7760407977,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
149,442781.3503891647,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
150,563912.888895501,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
151,633726.2574191279,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
152,419043.3520557476,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
153,555636.580454003,221.84310625307262,221.84310625307262,0.0,221.84310625307262,0.00039925936134695757,0.00039925936134695757,0.0,1.0,2503.637578506261,0.0,1.0,LandUse.RECREATION
154,0.0002449030267260491,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
155,560383.9937944193,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
156,920691.5826783199,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
157,969215.2462602062,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
158,1173008.1312697656,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
159,1174811.3935060913,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
160,1028275.6485527374,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
161,1015716.6065305357,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
162,0.0038707524404536318,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,None
163,965151.9773710686,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
164,533734.7304625597,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
165,603010.2230474708,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
166,575082.5333714565,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
167,538703.3124632569,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
168,482532.56690006296,1854.0163425728679,2915.11924242042,0.0,2915.11924242042,0.006041290147829895,0.003842261579324349,0.0,1.5723266162665166,164.89155694309892,0.0,1.5723266162665166,LandUse.RECREATION
169,697925.3117262829,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
170,565933.0686188159,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
171,497354.86754190654,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
172,501339.87467040226,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
173,674121.2996585238,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
174,474177.851751075,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
175,500188.9903227888,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
176,431250.26118210296,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
177,384168.94589955534,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
178,301714.51677506254,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
179,514060.7437475587,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
180,333046.4543120053,81.23961768299341,81.23961768299341,0.0,81.23961768299341,0.00024392878720422086,0.00024392878720422086,0.0,1.0,4098.557134938669,0.0,1.0,LandUse.RECREATION
181,511358.55590505304,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
182,563403.6622431101,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
183,421716.9240321404,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
184,130994.75722957822,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
185,1082860.222250121,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
186,180288.85856583994,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
187,574371.1332383385,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
188,301247.19029164885,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
189,1130904.9290506234,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
190,798119.724532969,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
191,617796.3717291051,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
192,162297.04354113014,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.AGRICULTURE
193,106928.14443761083,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.AGRICULTURE
