,connectivity
1247,0.043708966153829736
1248,0.04190032513254688
1249,0.03983419538895909
1250,0.042283878505143986
1251,0.04177550019199003
1252,0.040035752753141446
1253,0.04057303782154559
1254,0.042901044344804316
1255,0.04137898811654762
1256,0.04323168665734727
1257,0.040869719428372094
1258,0.04185050685532261
1259,0.04223453941226027
1260,0.04363477415720247
1261,0.04379710823872284
1262,0.04463607738402591
1263,0.04297636368852694
1264,0.04332893147153229
1265,0.04266483341210599
1266,0.04427234626681763
1267,0.04437483416187155
1268,0.04377887745650173
1269,0.04319782626660977
1270,0.04339864082908118
1271,0.04285526400648427
1272,0.04289089445473406
1273,0.04255471465976512
1274,0.042815283225538646
1275,0.04277163957570998
1276,0.04300119270962598
1277,0.04326187657697399
1278,0.043538080208230225
1279,0.04517263786844372
1280,0.04389366021393605
1281,0.04574242403752657
1282,0.04264059926906663
1283,0.04291967198567336
1284,0.04338793099381821
1285,0.04300322781758176
1286,0.04369964330172823
1287,0.043305679178767424
1288,0.04186813622955987
1289,0.04503945961032888
1290,0.04474323256985903
1291,0.04300512554412818
1292,0.04271737616912264
1293,0.04361601059519789
1294,0.04351413706495034
1295,0.04333233354544044
1296,0.04409157296817757
1297,0.043419220554564666
1298,0.04343739048232929
1299,0.0437341858260791
1300,0.04405431299326961
1301,0.04444500582426858
1302,0.044037206453551275
1303,0.044401249462650436
1304,0.041965117008755964
1305,0.04090039087564179
1306,0.04284613016548563
1307,0.04293312948569552
1308,0.043167324016673524
1309,0.042199627237484626
1310,0.04149768354042943
1311,0.041632336209574496
1312,0.04274091718417403
1313,0.04435109512829755
1314,0.04420618072706371
1315,0.044049926857635834
1316,0.044045256675974656
1317,0.04397830309318908
1318,0.04212037689562102
1319,0.04250592384641771
1320,0.04289740429172048
1321,0.04203731793367622
1322,0.044610991419654134
1323,0.04516316265838372
1324,0.043409021699046306
1325,0.0450604595773588
1326,0.04753294041075094
1327,0.04539162710933477
1328,0.04647808525408882
1329,0.04493958260689488
1330,0.044223221121757
1331,0.044259788534164644
1332,0.046471963327170906
1333,0.04394176455659792
1334,0.04615602131095961
1335,0.04542687816454229
1336,0.04263911155722039
1337,0.04490201065922594
1338,0.043124070288168
1339,0.045560721674712465
1340,0.045506592053705774
1341,0.04418925401977175
1342,0.04462229845077162
1343,0.045768323527211385
1344,0.04631823858387866
1345,0.04419815354889454
1346,0.0438635108310966
1347,0.04584236197006179
1348,0.045577887463942396
1349,0.04667021367221984
1350,0.04714603492591303
1351,0.04551138370533643
1352,0.047787209250605034
1353,0.04742402416934825
1354,0.047741575121945046
1355,0.047922450687556205
1356,0.044726884211108216
1357,0.04500545219668631
1358,0.043189211132609644
1359,0.04486453219675058
1360,0.04542488663229268
1361,0.0453982224409684
1362,0.045461438964215055
1363,0.044271464002920986
1364,0.04398217686977815
1365,0.04746578682294974
1366,0.04469032975620667
1367,0.04462445191654194
1368,0.04257511699898566
1369,0.043169161609839
1370,0.04326870663384783
1371,0.045291408464599066
1372,0.043194694387041065
1373,0.04314932600987824
1374,0.04361430528715973
1375,0.04338784481940337
1376,0.04289357535582929
1377,0.04276518878004348
1378,0.044314058375705095
1379,0.04232240449068506
1380,0.04168195755609504
1381,0.0411389479958212
1382,0.04058582092642914
1383,0.043923748035617674
1384,0.042617224027853104
1385,0.042892606824097505
1386,0.04616816993304625
1387,0.044788385199521746
1388,0.04511281430295665
1389,0.043810492013197096
1390,0.04523776817990738
1391,0.04073687648930374
1392,0.04457602452171076
1393,0.04519152231424506
1394,0.04622258991901296
1395,0.040340853000430194
1396,0.03885645712307114
1397,0.041029923965733475
1398,0.04481549066691558
1399,0.04554428490404773
1400,0.04514380434676849
1401,0.04542737410684385
1402,0.045578287651565616
1403,0.0451875338504866
1404,0.04470763877720488
1405,0.04586959473552332
1406,0.04398271556323283
1407,0.0448713938274275
1408,0.04672659060536071
1409,0.04280357331069582
1410,0.04516414307066864
1411,0.04442649530397044
1412,0.04495892034379826
1413,0.04469197547997024
1414,0.044155591933027497
1415,0.04636715669167762
1416,0.043401069414244334
1417,0.0431492052685867
1418,0.04333303193196021
1419,0.04307107135888931
1420,0.04355699388219171
1421,0.04328189442162615
1422,0.04630507431503044
1423,0.04567864308585246
1424,0.0440701214297068
1425,0.04240614907279417
1426,0.04323449589757668
1427,0.04373128209491232
1428,0.04321113826166423
1429,0.04408699034024617
1430,0.0437347914266502
1431,0.04319902575439354
1432,0.04342452139375446
1433,0.0454621682456092
1434,0.043509092347029425
1435,0.04302253741622702
1436,0.03842103589235649
1437,0.04120848393873778
1438,0.042316744246449704
1439,0.04140032806740377
1440,0.04191926674544332
1441,0.04255902226464963
1442,0.04314972375067662
1443,0.042142153245655074
1444,0.042660507833585874
1445,0.04507484762495768
1446,0.0432733778776774
1447,0.04176858764609382
1448,0.04389672521092763
1449,0.042587414842512716
1450,0.043859683612440845
1451,0.044911368901244725
1452,0.0443235815558618
1453,0.044694703381666895
1454,0.04576108900443133
1455,0.0441587977616376
1456,0.04146965230740829
1457,0.04580659946406013
1458,0.04436801090515014
1459,0.04449424760991765
1460,0.04479091824765511
1461,0.044074978441184576
1462,0.041073111498462565
1463,0.040273157038411854
1464,0.042009488929208666
1465,0.03795634811466366
1466,0.05168683038119491
1467,0.05058429917337208
1468,0.05098036126971329
1469,0.05162462768712928
1470,0.05159126228887616
1471,0.048940817314486906
1472,0.05248232147143657
1473,0.050194233055157286
1474,0.0494497866149955
1475,0.04768716937473168
1476,0.047672808109964035
1477,0.048998054238339916
1478,0.05198619473663179
1479,0.0473929442286267
1480,0.0493959061793592
1481,0.05112249251013478
1482,0.04850499340870236
1483,0.051693929437896746
1484,0.051173728487240486
1485,0.04872633435655092
1486,0.05101765175252516
1487,0.051176745566687325
1488,0.051379703523603305
1489,0.049174998532125994
1490,0.04891715941826155
1491,0.04936172873004985
1492,0.049820246754126656
1493,0.04974222727888988
1494,0.049689714135914664
1495,0.05042097622168119
1496,0.050788671280601286
1497,0.05052205227721101
1498,0.049705830125797594
1499,0.0502184932804528
1500,0.04884072584401463
1501,0.05108369977608595
1502,0.04917553817869635
1503,0.048252418106142655
1504,0.049232132988960314
1505,0.04990651476259547
1506,0.05145256981193032
1507,0.050432339999667175
1508,0.05140144446953191
1509,0.04979358883610354
1510,0.0505659942801154
1511,0.04846228327005424
1512,0.048100871202588755
1513,0.049762736510102976
1514,0.04967283206238209
1515,0.04836623013369053
1516,0.048065121433446024
1517,0.04907448072338732
1518,0.049718985993965306
1519,0.04975569045690967
1520,0.05026047755544621
1521,0.05027679239956302
1522,0.050468560726532885
1523,0.05070243776672457
1524,0.050160122851582625
1525,0.04896767648427385
1526,0.0495984636706352
1527,0.04975124755792931
1528,0.04956314799650829
1529,0.04886473794880652
1530,0.050027247010009206
1531,0.05030354562241676
1532,0.04941636830486196
1533,0.049456587668265196
1534,0.0492255229333938
1535,0.04954376265849429
1536,0.049440693479355986
1537,0.049099776250485574
1538,0.04946280727809555
1539,0.048610359074017756
1540,0.04862380718007274
1541,0.04917897928066475
1542,0.04841270471526343
1543,0.047973509744710666
1544,0.04760319725026453
1545,0.048773835117778996
1546,0.045745501211328116
1547,0.050265773296653084
1548,0.04886660072678033
1549,0.04933232351717125
1550,0.05070537500882505
1551,0.048930389677924645
1552,0.04922537965813914
1553,0.04922650277361966
1554,0.050166823096710125
1555,0.05118486447562186
1556,0.05028008074918364
1557,0.051501444391705196
1558,0.045846110070084156
1559,0.046761331320133014
1560,0.049095229038746226
1561,0.028886916401234843
1562,0.03445239707234006
1563,0.042425190409955835
1564,0.04415757041727122
1565,0.03719993781657123
1566,0.030506166075575564
1567,0.033415315221091375
1568,0.03836263950952064
1569,0.02658341771298277
1570,0.03846873468791186
1571,0.041430796263920294
1572,0.04224211416831165
1573,0.02876235333771627
1574,0.03445825267093719
1575,0.038506467185430104
1576,0.03821856167059249
1577,0.0421027677963551
1578,0.04359779972011285
1579,0.04520650481568508
1580,0.044194178305801045
1581,0.04344871885499605
1582,0.04452079397091604
1583,0.04327131712056508
1584,0.04191711510265131
1585,0.04179620491658345
1586,0.0425163129573923
1587,0.040790972408084
1588,0.044625435667595796
1589,0.04613151998786457
1590,0.04749172204776891
1591,0.045946240353851114
1592,0.045944134579523115
1593,0.046448516359855516
1594,0.04498199863806868
1595,0.04491158819165686
1596,0.04832447656195417
1597,0.043427852162343204
1598,0.043703559216635574
1599,0.04404318834618957
1600,0.04334543831111791
1601,0.04578391488590262
1602,0.046528588758176524
1603,0.04350503431068251
1604,0.04423066410112257
1605,0.0474284601337164
1606,0.04493202622108983
1607,0.04355130973406927
1608,0.04704434850116846
1609,0.042149623735854166
1610,0.04553121677949282
1611,0.04737249657777155
1612,0.03992356552480473
1613,0.039069404066545146
1614,0.044241275143234726
1615,0.046282187623614364
1616,0.0494565596765582
1617,0.04737151211014513
1618,0.049554940512861426
1619,0.04458687018860261
1620,0.04743878103701033
1621,0.04804622513713603
1622,0.04882480211440538
1623,0.048133633703385366
1624,0.04727564586655952
1625,0.051208871536924466
1626,0.05025792886581276
1627,0.03994472066588147
1628,0.04689753999195845
1629,0.0480621031955384
1630,0.046225780945267
1631,0.04536727087078512
1632,0.04607366981971979
1633,0.04584230184510963
1634,0.02740352671546972
1635,0.045082975468813916
1636,0.03717521463274897
1637,0.04124173258572624
1638,0.03857759538865407
1639,0.0342972321245054
1640,0.04229311875288992
1641,0.03864765352215856
1642,0.04240107335480798
1643,0.036255731084887166
1644,0.0367074504667372
1645,0.04351117581456893
1646,0.029428303255306223
1647,0.032597642681991244
1648,0.03777612217753382
1649,0.03144586829439596
1650,0.03662373542011208
1651,0.03227762818584188
1652,0.03810912761754569
1653,0.04081462341323
1654,0.03791268226687885
1655,0.04706579397404006
1656,0.044708206825597764
1657,0.04505997935942718
1658,0.04263109218593143
1659,0.04221229364776992
1660,0.046433147667342946
1661,0.04666694022444971
1662,0.040609174800822274
1663,0.039686776885341044
1664,0.04450814781763313
1665,0.04521260587002928
1666,0.04653101274675402
1667,0.04308110493278849
1668,0.04361079712596356
1669,0.04539929564103965
1670,0.041612830538087724
1671,0.04150329762052341
1672,0.045329078659985395
1673,0.04221704211276532
1674,0.047756151853646955
1675,0.04453046295669506
1676,0.03070743514128496
1677,0.041303161509141616
1678,0.03425046949302984
1679,0.036279828438085464
1680,0.03191962426643457
1681,0.038388107746601646
1682,0.0372946975229793
1683,0.039561139734003915
1684,0.039520773831899975
1685,0.033797569007635406
1686,0.03628905185535571
1687,0.03477894697180413
1688,0.038105837078591255
1689,0.04018985561216691
1690,0.040760252472123525
1691,0.03221217093743188
1692,0.036238762996106746
1693,0.04052845428528449
1694,0.034076970999463455
1695,0.03860182079892799
1696,0.031018113146822034
1697,0.04678746670455203
1698,0.04046253837970798
1699,0.03849399357341908
1700,0.040874479731118823
1701,0.04005881131791616
1702,0.041057739874352454
1703,0.045324395846035995
1704,0.04721767341319364
1705,0.046097055910686954
1706,0.0455719251045688
1707,0.03222475111756618
1708,0.03712194210472989
1709,0.040051001836521403
1710,0.032396753453395
1711,0.03967859526535659
1712,0.03689982309779099
1713,0.0460754675958487
1714,0.03276855501740061
1715,0.03455337504833332
1716,0.03141743326938444
1717,0.030997929127758735
1718,0.03156002429027748
1719,0.03180260026631572
1720,0.031657389524926006
1721,0.0316309102906219
1722,0.030985918489625598
1723,0.031920347200016755
1724,0.030932660834933103
1725,0.03216955381163635
1726,0.027504212810153427
1727,0.043649109077399224
1728,0.03947445297681683
1729,0.03578651418882784
1730,0.039846347508079465
1731,0.03729807499681291
1732,0.041968751736063584
1733,0.04287290529826544
1734,0.047405212721633255
1735,0.04609278849818381
1736,0.044968846160311986
1737,0.04168130143401905
1738,0.04555918950232463
1739,0.04283939435165632
1740,0.043216687644920995
1741,0.04063645130482191
1742,0.03886840028296072
1743,0.03696749338581902
1744,0.039335189324531894
1745,0.036580060710475974
1746,0.0393551404184216
1747,0.04032455743304436
1748,0.04721846863479934
1749,0.04566848900564541
1750,0.04386497878151461
1751,0.04041774853880289
1752,0.045812367193085506
1753,0.04338799203423584
1754,0.04340561835380238
1755,0.04243876895774619
1756,0.041662239836481305
1757,0.03991553518037697
1758,0.04230572187696459
1759,0.04460770062417326
1760,0.042984548738403724
1761,0.04159337613299523
1762,0.03995159977319347
1763,0.0398510632184738
1764,0.03937046662317268
1765,0.04211696622371747
1766,0.038513009732415504
1767,0.039113054084751867
1768,0.0402202305562609
1769,0.0340973490866735
1770,0.038497379761222666
1771,0.036179932727109496
1772,0.034741013828671265
1773,0.028085434816193952
1774,0.038016076607591875
1775,0.03849085665223196
1776,0.02532278474898813
1777,0.02386754054001148
1778,0.0264197687887254
1779,0.025063609387686262
1780,0.03550290168206888
1781,0.03581768809874568
1782,0.03398695047554297
1783,0.031383700287003116
1784,0.03347817461039625
1785,0.03282252436719724
1786,0.03189629615479311
1787,0.03061899439618113
1788,0.03122291827757506
1789,0.033637079110664804
1790,0.03320073211727935
1791,0.0341989235735386
1792,0.03152603386621748
1793,0.02963271101143511
1794,0.029975384517573936
1795,0.03159081944833924
1796,0.03231964571482114
1797,0.036227745131599626
1798,0.034589737716304615
1799,0.03689265665928398
1800,0.03703996239259189
1801,0.033039329296977185
1802,0.03468852590041049
1803,0.03265889886597585
1804,0.03493009656797117
1805,0.03250471787980816
1806,0.03169971370446327
1807,0.03243188406155704
1808,0.03544452699774672
1809,0.03923689049618552
1810,0.040291785912999104
1811,0.037568724105972166
1812,0.041604888777580236
1813,0.04083052576482278
1814,0.03658119903816386
1815,0.03689408453182038
1816,0.0380301236228544
1817,0.03700090073107916
1818,0.03550962971000166
1819,0.0360322567210322
1820,0.04003928109096899
1821,0.041795535197182106
1822,0.04471963185594814
1823,0.04578155211833374
1824,0.048793094767516476
1825,0.04493446385992537
1826,0.044820436740399955
1827,0.04509380551920216
1828,0.04339460696067744
1829,0.044296349104788565
1830,0.040776619894717224
1831,0.041946241337138854
1832,0.03984679571000627
1833,0.043731887615067834
1834,0.04356700897286535
1835,0.04721190779464556
1836,0.04652692060611154
1837,0.05026919034069254
1838,0.04435232199829084
1839,0.04674420872983904
1840,0.04648492180104956
1841,0.04363876199583612
1842,0.043255612529745614
1843,0.04760790888710992
1844,0.037591900785511605
1845,0.047719231563530966
1846,0.049086500201293896
1847,0.04311893474466435
1848,0.0453504320110276
1849,0.04214605247725665
1850,0.047951505586437106
1851,0.04216856083684029
1852,0.04133878274486181
1853,0.04258875018774652
1854,0.03728050184415782
1855,0.044172597062720455
1856,0.04263146309765203
1857,0.04630033488368971
1858,0.050621515708332676
1859,0.03933774224252922
1860,0.037360859146978544
1861,0.03381967347625434
1862,0.03374877961220651
1863,0.04201280814972576
1864,0.04399801110675196
1865,0.053019742139969454
1866,0.03297379771498867
1867,0.03602829498771244
1868,0.03980324010193446
1869,0.03626454341424484
1870,0.03692109732322608
1871,0.035671084525804225
1872,0.03398712452945749
1873,0.03480878234459213
1874,0.03921989888021372
1875,0.0484834002742616
1876,0.04153678038138815
1877,0.04272424077987255
1878,0.04231903275671423
1879,0.041427398146557576
1880,0.04154898279929425
1881,0.04202385691971945
1882,0.041817207006053944
1883,0.03317041518441351
1884,0.035895840115734726
1885,0.03736339919362195
1886,0.03856728560129562
1887,0.037387034980532696
1888,0.036878062354261325
1889,0.03860744337322639
1890,0.03697131501860949
1891,0.03701093340562031
1892,0.042002135324315897
1893,0.03243082080989215
1894,0.020180904801148293
1895,0.030966321361344428
1896,0.02595568412293622
1897,0.030652290765995068
1898,0.03087032400745191
1899,0.03640467201438056
1900,0.024331736736370665
1901,0.02572753975592088
1902,0.0354047678746679
1903,0.03167788861768016
1904,0.032502082183237704
1905,0.03519121186258937
1906,0.03880997872323573
1907,0.039818173436379424
1908,0.04056796136337469
1909,0.0402956196744273
1910,0.040711601977248504
1911,0.04098963422461833
1912,0.04131079318223149
1913,0.04126938497212147
1914,0.04229618267206018
1915,0.04130652951187848
1916,0.04096553674832614
1917,0.040486122587032096
1918,0.04072816446942137
1919,0.040069539017030364
1920,0.04090469876467791
1921,0.04170598650916085
1922,0.03839579952202983
1923,0.040741802185669376
1924,0.04018789324079047
1925,0.03962966915914243
1926,0.039334472206029425
1927,0.03922938055293068
1928,0.039843307269301555
1929,0.03887172009111153
1930,0.03911611522350787
1931,0.03998538437068787
1932,0.040006052551438104
1933,0.03263921179012837
1934,0.03596769021773059
1935,0.03814827262516111
1936,0.037191079271092074
1937,0.0356820189066624
1938,0.032657367045875775
1939,0.03478965743446714
1940,0.03518482353833341
1941,0.03351178570579366
1942,0.03611470950034917
1943,0.03637013449002674
1944,0.03707686465255644
1945,0.03785137044517855
1946,0.03745196780557162
1947,0.037368957082876665
1948,0.03684484528605691
1949,0.03653275267944922
1950,0.03742889382558322
1951,0.03750263232587737
1952,0.035310164091293714
1953,0.0367372021208985
1954,0.03468047196684781
1955,0.04174773075624843
1956,0.04234342246546444
1957,0.043216238797151536
1958,0.04288355176526333
1959,0.045587022208943936
1960,0.04423019021273074
1961,0.04610614452527348
1962,0.041310737846521145
1963,0.04594145331836675
1964,0.04325458118822386
1965,0.05272851414726447
1966,0.05515389319340356
1967,0.0548361050099362
1968,0.05472365279714408
1969,0.05039803148069787
1970,0.053056871325692145
1971,0.054807603451065924
1972,0.05350181637874724
1973,0.051692308663091734
1974,0.054056199732280104
1975,0.05339424265921839
1976,0.05329146626851484
1977,0.05226038047185336
1978,0.051565120330055794
1979,0.053013174828772526
1980,0.05241069210587742
1981,0.05519962232192003
1982,0.055306455728663675
1983,0.052838935819833545
1984,0.052339362497364504
1985,0.05332445351863505
1986,0.05306789130823596
1987,0.05445314466058754
1988,0.05364037515359423
1989,0.051979061565615825
1990,0.05165822968525397
1991,0.05149747334431539
1992,0.05053841074604422
1993,0.05425001645231746
1994,0.04934829672944984
1995,0.05145683695248815
1996,0.04597909205745843
1997,0.04460327191161425
1998,0.04801523481434219
1999,0.04608110882668114
2000,0.04678922875342895
2001,0.042812814871861164
2002,0.04646655133811753
2003,0.0511632913377482
2004,0.05220538704613606
2005,0.050800865930898
2006,0.05244089811519517
2007,0.054423898482521514
2008,0.04974135893694695
2009,0.049598778042800475
2010,0.052199669550508046
2011,0.051691095696871664
2012,0.05141763619194016
2013,0.051419229702105884
2014,0.0507671063065073
2015,0.05203675508717324
2016,0.050948075696793806
2017,0.05104274448213648
2018,0.05160737064222477
2019,0.05156701209388696
2020,0.0507963426958797
2021,0.053148688354017495
2022,0.0512451097088785
2023,0.051574331940705966
2024,0.0514109657010506
2025,0.05226956599415541
2026,0.05335270885931679
2027,0.05084049218368936
2028,0.053106959946427904
2029,0.053033375173642004
2030,0.05201312153531408
2031,0.0452342515760093
2032,0.04159569597269394
2033,0.04843406935773365
2034,0.0394235206423286
2035,0.04481999227707271
2036,0.045648564009406103
2037,0.04469217739424236
2038,0.046333719647979395
2039,0.04716654209784452
2040,0.03909618993949907
2041,0.05214461186533393
2042,0.05327930283915166
2043,0.050165546264399244
2044,0.049167578439931324
2045,0.04950963750806805
2046,0.0505035394226089
2047,0.050136810738148754
2048,0.05055903097247888
2049,0.04839121598565601
2050,0.0512873437487925
2051,0.049696421188089195
2052,0.04675766560556532
2053,0.047650251689609534
2054,0.0490342977651801
2055,0.0522793490249424
2056,0.05092914052801215
2057,0.04467110814830568
2058,0.040920626684512
2059,0.03783278349584075
2060,0.03615717718463692
2061,0.036958411706391935
2062,0.0405131901540881
2063,0.036776913418304004
2064,0.04413032607274794
2065,0.017118842357092923
2066,0.04380481471300631
2067,0.024489190411713678
2068,0.0459393721346928
2069,0.03745357843093132
2070,0.025380021636685315
2071,0.036046360131524444
2072,0.032893304989526036
2073,0.020914538757446113
2074,0.022008620793152932
2075,0.032041980783661016
2076,0.02998496428087341
2077,0.022060431734592163
2078,0.02159945058770554
2079,0.01967400962191039
2080,0.026295719512592693
2081,0.029308327758120433
2082,0.03147195348359219
2083,0.035138790003626554
2084,0.02434969997584945
2085,0.027620574495811564
2086,0.024205071648744286
2087,0.03024962425102628
2088,0.030120325497694764
2089,0.03314860188793923
2090,0.02261639600710317
2091,0.0443706205436359
2092,0.029565371756827795
2093,0.04764810374746418
2094,0.04345714246875374
2095,0.044090204753777944
2096,0.046019510858369105
2097,0.04929251447407265
2098,0.05201090795783121
2099,0.05028580504640106
2100,0.04451759584875593
2101,0.04626895808711295
2102,0.04593239731775994
2103,0.04657947112299874
2104,0.034374074942181324
2105,0.04457769215929063
2106,0.04656224985983492
2107,0.04667222864948149
2108,0.04526887938093067
2109,0.043176051311089786
2110,0.04880916139975553
2111,0.04502558908396034
2112,0.04482393144884984
2113,0.04328873794959434
2114,0.03501088013210282
2115,0.04510870388189801
2116,0.04377643930340848
2117,0.04666619670069647
2118,0.04578786137147871
2119,0.04156920646350544
2120,0.042451734034730085
2121,0.04920937505572904
2122,0.05053171315873808
2123,0.044992872890294
2124,0.04717144779981502
2125,0.04560578269856367
2126,0.05028692883992124
2127,0.04776369158470674
2128,0.0511143086585214
2129,0.043615927140850226
2130,0.04257059873836143
2131,0.044467717801387
2132,0.04866151323599323
2133,0.042200731168750366
2134,0.04746834382933169
2135,0.04748898186020674
2136,0.0343683515498069
2137,0.046736708259099334
2138,0.04935171095181231
2139,0.05356683819072969
2140,0.05464884939285021
2141,0.050088605264573344
2142,0.04179992708165491
2143,0.038455523918078986
2144,0.047392066008724754
2145,0.04886632744972889
2146,0.04603457861635662
2147,0.04691280630813176
2148,0.047668291650429864
2149,0.04401812483365839
2150,0.042021580013909196
2151,0.043951043636932766
2152,0.03780705686346112
2153,0.04761443755827067
2154,0.04659969122442758
2155,0.046178592196264655
2156,0.04135982673756664
2157,0.041454910091864694
2158,0.04537998579971224
2159,0.04731997891987939
2160,0.04836902787284052
2161,0.03106999008795444
2162,0.033544185190661435
2163,0.033280063700121924
2164,0.0388331220411565
2165,0.04022552280758019
2166,0.03670951431843862
2167,0.030245111578922106
2168,0.03525539124629551
2169,0.03418508278286896
2170,0.03556916753556337
2171,0.04060204853368498
2172,0.035451920908558254
2173,0.03518430407235932
2174,0.03283468519346009
2175,0.023644532508526297
2176,0.031794698696339004
2177,0.03119351141073222
2178,0.028297442668705843
2179,0.030875981599543193
2180,0.02448278638137536
2181,0.0174987081766129
2182,0.019189268345459243
2183,0.023837446625948847
2184,0.023358609147659908
2185,0.02926789946349702
2186,0.028557820479133085
2187,0.026298927382500094
2188,0.032140134438706267
2189,0.029432192133795755
2190,0.026064249073934877
2191,0.03846958430252416
2192,0.03890823790776199
2193,0.04047708935041393
2194,0.047960743557648934
2195,0.04470179900935886
2196,0.04638752938769891
2197,0.04540630610422644
2198,0.03495804272086614
2199,0.04413263291903433
2200,0.04492905751110976
2201,0.04477863066665915
2202,0.04123545606805461
2203,0.04553160428543576
2204,0.0443461658212395
2205,0.04691933046381755
2206,0.045620453675906725
2207,0.04655352619288483
2208,0.04563247289100996
2209,0.045578034066513465
2210,0.0408301060353231
2211,0.03395418081834363
2212,0.04513036285022454
2213,0.03708941526770533
2214,0.03209157184297062
2215,0.03699276313830558
2216,0.03185313612329773
2217,0.035135490861346534
2218,0.026177957665134366
2219,0.03432977743868462
2220,0.03720076926395426
2221,0.030768811835400752
2222,0.03149254030783026
2223,0.03424835294836206
2224,0.03436169993835332
2225,0.03831242020194462
2226,0.038069559753186266
2227,0.03950778934654821
2228,0.03931334223246407
2229,0.03833395348068639
2230,0.0318655748856326
2231,0.035896383262467794
2232,0.03698965211434248
2233,0.02767560262984948
2234,0.021393460657329225
2235,0.03574675716719113
2236,0.01818168829388051
2237,0.014834670700687837
2238,0.022333110806457165
2239,0.015629074667250786
2240,0.01681853200207152
2241,0.01647256060394697
2242,0.027255602160369125
2243,0.02000813624314697
2244,0.03207660285889037
2245,0.017227511733738522
2246,0.02646800049999061
2247,0.02554923088378679
2248,0.03429021553427445
2249,0.037475772070039486
2250,0.038214238311135455
2251,0.03739630988477065
2252,0.035130815194281274
2253,0.041298619642980504
2254,0.03918669197553582
2255,0.041317629910393144
2256,0.04197767662053314
2257,0.04028807671554061
2258,0.045434393245017184
2259,0.0378548549691934
2260,0.033931994661882556
2261,0.030097155819693532
2262,0.03976210145885431
2263,0.038986607574416826
2264,0.042374195746755404
2265,0.037197338133600176
2266,0.045246384413554
2267,0.04118594027658449
2268,0.04604535312008539
2269,0.04194661385150015
2270,0.03944450810113042
2271,0.03854282299007406
2272,0.033409444632216234
2273,0.032878857231943226
2274,0.03195449643820802
2275,0.04893237163731575
2276,0.04539177251612882
2277,0.03709541948464701
2278,0.05225696863573199
2279,0.05289867779538529
2280,0.05818452362786311
2281,0.05422948461364771
2282,0.054184328909194786
2283,0.0523287631035749
2284,0.053192036575206665
2285,0.05574564941659242
2286,0.044537654080194417
2287,0.05328661864425901
2288,0.05241611530009738
2289,0.051960990010833465
2290,0.049535229301490985
2291,0.052521858228409095
2292,0.0572419929796979
2293,0.05597884990993317
2294,0.054564060849634846
2295,0.053811121616534174
2296,0.054442757369151114
2297,0.05508358650159634
2298,0.05469466886382291
2299,0.05426362686801352
2300,0.0489357422503023
2301,0.05277125908583754
2302,0.0547569505476917
2303,0.05569325454588138
2304,0.054321952642772196
2305,0.05511160539481699
2306,0.0501920466521962
2307,0.05503086280774245
2308,0.053795418819695545
2309,0.05351922203748044
2310,0.05364297110078653
2311,0.054622010267255994
2312,0.05589738357368266
2313,0.055143370259446926
2314,0.05434925257960124
2315,0.0517809222785431
2316,0.05363385072139334
2317,0.04829919470327282
2318,0.04058004397574956
2319,0.052949895809631324
2320,0.028571699495354364
2321,0.024206725643842998
2322,0.02764907744998688
2323,0.034256422278775255
2324,0.033159543747629035
2325,0.04439590674427618
2326,0.03369018241244834
2327,0.04512937225009458
2328,0.03984556620720731
2329,0.040441439640213364
2330,0.044385461891969596
2331,0.0351189221037379
2332,0.0358540352441676
2333,0.028883326210122275
2334,0.030353338781582265
2335,0.037280740426814875
2336,0.03829062865259183
2337,0.03739133051854254
2338,0.042182477868174445
2339,0.033290380161603315
2340,0.03300843550726212
2341,0.03695413430932636
2342,0.03746200302761076
2343,0.034335139456706514
2344,0.03345006992264582
2345,0.02736576246058024
2346,0.039269382520328154
2347,0.03994194534296198
2348,0.03774291483475921
2349,0.03563750034496367
2350,0.03851875078841084
2351,0.03685352150733017
2352,0.03477203402285629
2353,0.03667881183114992
2354,0.03518733371959973
2355,0.032182159982449485
2356,0.03340730090166094
2357,0.034333057400907765
2358,0.03389581327666619
2359,0.03793671912010267
2360,0.027725694326927633
2361,0.024025800900509278
2362,0.03686081528315456
2363,0.03635929380216236
2364,0.03774244750436661
2365,0.03737805513599635
2366,0.036952600210232195
2367,0.038354108036258376
2368,0.03442901491362736
2369,0.03525264616062799
2370,0.03831582492212421
2371,0.041030232217804066
2372,0.04435587917936615
2373,0.04816289222812445
2374,0.04709614579784161
2375,0.048426204690605074
2376,0.048104768215590635
2377,0.05149623409822166
2378,0.05459271889520884
2379,0.049473710533008156
2380,0.048352504930122435
2381,0.05143130021852181
2382,0.05128435374708615
2383,0.041865902911204164
2384,0.039614550591991544
2385,0.03554776887387
2386,0.0331922424984638
2387,0.026371452548507382
2388,0.03598937523746633
2389,0.0265692320946237
2390,0.030787577530038687
2391,0.028675798647202048
2392,0.025634451300664038
2393,0.031021629605926943
2394,0.035742775114032836
2395,0.029153336156613772
2396,0.043114711605894064
2397,0.031012003452034993
2398,0.0328492423355287
2399,0.027623831413530583
2400,0.032035480702687434
2401,0.02637996594224673
2402,0.034231713852624364
2403,0.022410473175720938
2404,0.02280163980725976
2405,0.03251399457798281
2406,0.027924142169146734
2407,0.03555210054795429
2408,0.02426998806331802
2409,0.026403749206685905
2410,0.03198623834264665
2411,0.02651053862273917
2412,0.036369945264858414
2413,0.028842509253414667
