,site_area,fsi,gsi,mxi,build_floor_area,footprint_area,living_area,non_living_area
112,617178.9025186975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1127070.3719698617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1154935.891182787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1144082.3262693305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1251616.3713661036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,808279.7506046857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1096770.8717569367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1150195.2429563585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1481098.07127388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1074953.870387552,0.00044916385791952804,0.00044916385791952804,0.0,482.8304275088012,482.8304275088012,0.0,482.8304275088012
122,1344676.1813970811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,526905.5533350103,0.0005572259736572805,0.0005572259736572805,0.0,293.6054599825293,293.6054599825293,0.0,293.6054599825293
124,620896.8568612952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,898712.5050783186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1112899.625097088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1459470.9141732878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,984477.4630703032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1358490.7031384679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,851317.8128936692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,635234.8717671909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,911247.2798853092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,951861.1640641803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1138159.967085854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,955527.2250421918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,912538.3273004134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1107552.526560246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1225355.6155467604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,1288294.3282927591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1127986.562449975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,691007.680052973,0.00029643069405547686,0.00029643069405547686,0.0,204.83588619576767,204.83588619576767,0.0,204.83588619576767
142,652857.0448605051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,475672.27678143623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,542725.8769524854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,582647.8775543673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,435154.32468607585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,557159.1790888337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,648427.7760407977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,442781.3503891647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,563912.888895501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,633726.2574191279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,419043.3520557476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,555636.580454003,0.00039925936134695757,0.00039925936134695757,0.0,221.84310625307262,221.84310625307262,0.0,221.84310625307262
154,0.0002449030267260491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,560383.9937944193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,920691.5826783199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,969215.2462602062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1173008.1312697656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1174811.3935060913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1028275.6485527374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1015716.6065305357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0038707524404536318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,965151.9773710686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,533734.7304625597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,603010.2230474708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,575082.5333714565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,538703.3124632569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,482532.56690006296,0.006041290147829895,0.003842261579324349,0.0,2915.11924242042,1854.0163425728679,0.0,2915.11924242042
169,697925.3117262829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,565933.0686188159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,497354.86754190654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,501339.87467040226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,674121.2996585238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,474177.851751075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,500188.9903227888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,431250.26118210296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,384168.94589955534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,301714.51677506254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,514060.7437475587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,333046.4543120053,0.00024392878720422086,0.00024392878720422086,0.0,81.23961768299341,81.23961768299341,0.0,81.23961768299341
181,511358.55590505304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,563403.6622431101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,421716.9240321404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,130994.75722957822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,1082860.222250121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,180288.85856583994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,574371.1332383385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,301247.19029164885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,1130904.9290506234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,798119.724532969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,617796.3717291051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,162297.04354113014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,106928.14443761083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,436680.8209653743,0.00030520284391733334,0.00030520284391733334,0.0,133.27622844278812,133.27622844278812,0.0,133.27622844278812
195,1051866.0657908972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,755135.5407442207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,944475.5160900877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1000087.7624512222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1150970.3132864307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,1155549.518670812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,972587.7738623549,0.0010987895983678847,0.0009892838959712688,0.0,1068.669329419732,962.1654221005739,0.0,1068.669329419732
202,711280.6024597292,0.00181755233324231,0.00181755233324231,0.0,1292.7897185906768,1292.7897185906768,0.0,1292.7897185906768
203,1096640.7456037875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,37412.754526435165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,18655.515467239642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,465575.5216459937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,563887.3950299033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,347464.9842761902,0.017774817544450205,0.017774817544450205,0.0,6176.12669859454,6176.12669859454,0.0,6176.12669859454
209,19318.56298181059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,24321.46369064265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,27134.807810158032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,19408.243179743662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,30304.660796259952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,13662.698597295026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,319800.3111513976,0.00021492255869441792,0.00021492255869441792,0.0,68.73230114392936,68.73230114392936,0.0,68.73230114392936
216,30697.973105550012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,841789.2350040175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,53770.856300607964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,326070.1149157029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,175462.8851403082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,5408.629071270741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,8804.795941220038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,17701.808168775842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,7012.71007570425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,693653.4991198746,0.02173658998516026,0.017699643032543802,0.0,15077.661702140436,12277.419322696716,0.0,15077.661702140436
226,39660.20528496244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,7562.14211820361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,193366.48445918597,0.000245699880351354,0.000245699880351354,0.0,47.510122095583945,47.510122095583945,0.0,47.510122095583945
229,38415.675372689926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,7750.54909501025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,100944.93845198154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,39742.98394851672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,19695.603068702767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,61680.76890363808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,83630.49643600294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,39671.14719071855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,14851.562187002293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,48051.97330357965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,86720.34535414955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,136458.65778038677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,34962.284213313105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,24996.873872657285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,56010.21266070316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
